timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,source_file
2026-04-11T00:55:07,efficientnet_b3_e43,7f518c18-b847-4f18-abfe-11cb8d090a10,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,53.650227912000446,0.0005076394002618,9.462017590950876e-06,42.5,45.30344156765844,10.0,0.0006328509138555,0.000671858593042,0.0001489024715611,0.0014536119784586,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,99.75471698113208,32.16981132075472,29.841509433962266,3.445959199149653,N,1.0,0.0,efficientnet_b3_e43_emissions.csv
2026-04-11T00:28:56,efficientnet_b3_e16,9357783e-6c96-4be2-b2d5-cb53046276ba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,54.03149628399933,0.0005087413415985,9.415644144380304e-06,42.5,44.60575009160538,10.0,0.0006374350345118,0.000669351646592,0.0001499806771888,0.0014567673582926,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,99.79622641509434,32.24528301886792,29.996226415094338,3.4643875697873674,N,1.0,0.0,efficientnet_b3_e16_emissions.csv
2026-04-11T00:22:02,efficientnet_b3_e9,d96a13fa-cc12-4f85-b27d-d643db5d5de0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,55.79607606900026,0.0005109288103642,9.15707423103412e-06,42.5,41.989888146811325,10.0,0.0006583879084881,0.0006497324642299,0.0001549107444527,0.0014630311171709,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,99.76727272727273,29.945454545454545,30.15272727272728,3.485334708473899,N,1.0,0.0,efficientnet_b3_e9_emissions.csv
2026-04-11T02:37:44,vit_tiny_e58,9899ec3a-7173-4205-bf8a-b4b086de72b4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,61.18986181199944,0.0007003878479093,1.1446142010603874e-05,42.5,65.08922730892033,10.0,0.0007216377309701,0.0011141108912879,0.0001697934313388,0.002005542053597,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,95.32131147540984,96.22950819672133,30.1655737704918,3.484777106613409,N,1.0,0.0,vit_tiny_e58_emissions.csv
2026-04-11T02:32:28,vit_tiny_e54,4bba329e-4fd6-4f6c-80e0-281c78c32471,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,61.32600351600013,0.0007018993672538,1.144537923575506e-05,42.5,65.67992356805206,10.0,0.0007236014586992,0.00111601339281,0.0001702553976999,0.0020098702492092,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,95.67049180327868,95.98360655737704,30.2,3.488461666419858,N,1.0,0.0,vit_tiny_e54_emissions.csv
2026-04-11T01:08:46,efficientnet_b3_e57,1c0ae8af-0b04-49f2-9890-2a0c2bcaa5ac,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,53.08394133999991,0.0005073517579815,9.55753746188526e-06,42.5,45.97738923036928,10.0,0.0006263844362298,0.0006790238765519,0.0001473800096249,0.0014527883224068,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,99.85961538461538,32.26923076923077,29.75769230769231,3.435272216796875,N,1.0,0.0,efficientnet_b3_e57_emissions.csv
2026-04-11T01:12:37,efficientnet_b3_e61,6bda3da2-21e8-4ab4-ac58-a43c855fac83,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,53.29650690200015,0.0005052743948694,9.480441106553516e-06,42.5,45.28075742192917,10.0,0.000628793984768,0.000670098036078,0.0001479478273055,0.0014468398481516,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,99.5433962264151,34.283018867924525,29.80566037735849,3.4419876674436174,N,1.0,0.0,efficientnet_b3_e61_emissions.csv
2026-04-11T01:15:30,efficientnet_b3_e64,f082cdfb-ba66-4aff-b5eb-1caabd9af286,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,53.35541851800008,0.0005051124202696,9.466937647564591e-06,42.5,45.0597479430362,10.0,0.0006294866559659,0.000668778868356,0.0001481105138527,0.0014463760381747,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,99.59622641509436,30.9811320754717,29.81132075471698,3.443031311035156,N,1.0,0.0,efficientnet_b3_e64_emissions.csv
2026-04-11T01:02:55,efficientnet_b3_e51,eb5065c1-c388-4a7d-9975-5c512ac32b72,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,53.89288367900008,0.0005096873136549,9.457414019460808e-06,42.5,45.08017355551444,10.0,0.0006358684522944,0.00067399498364,0.0001496126882888,0.0014594761242233,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,99.64528301886791,32.20754716981132,29.849056603773583,3.446894447758513,N,1.0,0.0,efficientnet_b3_e51_emissions.csv
2026-04-11T01:26:39,vit_tiny_e4,ad6d5f5c-aac7-467c-8f47-935294cf849e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,60.935042649000025,0.0006977631216045,1.1450933506747148e-05,42.5,65.96989289419707,10.0,0.0007186328034735,0.0011103075549119,0.0001690858609499,0.0019980262193355,0.0,United States,USA,nevada,,,Linux-6.6.113+-x86_64-with-glibc2.35,3.12.13,3.2.6,2,Intel(R) Xeon(R) CPU @ 2.00GHz,1,1 x Tesla T4,-115.1164,36.1685,12.67142105102539,machine,95.55166666666668,96.96666666666668,30.13,3.480818049112956,N,1.0,0.0,vit_tiny_e4_emissions.csv
